num_updates,num_env_steps,sps,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy
2750.0,22528000.0,302935.73544701946,74.3656075000763,1.0,0.0,0.0,0.699999988079071,0.30000001192092896,0.20000000298023224,0.10000000149011612,0.30000001192092896,0.32499998807907104,0.8070400357246399,0.0,0.0,0.2327200025320053,0.037199992686510086,0.06464000046253204,0.02547999657690525,0.05987998843193054,0.1533699929714203,215.125,0.00292210909537971,0.007034957874566317,-0.0005028157611377537,0.09255411475896835
3000.0,24576000.0,330857.94659001153,74.27961230278015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.7465600371360779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09332000464200974,224.5,0.0029049774166196585,0.007097866386175156,-0.0005562308360822499,0.08772499859333038
3250.0,26624000.0,360990.41970616806,73.75264978408813,0.9000000357627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11250000447034836,0.5767199993133545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07208999991416931,224.5,0.002549543511122465,0.006639332976192236,-0.0006820621783845127,0.08806085586547852
3500.0,28672000.0,390259.44941059814,73.46907305717468,1.0,0.0,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,0.4000000059604645,0.5,0.4749999940395355,0.7440400123596191,0.0,0.08939998596906662,0.3550399839878082,0.185279980301857,0.08335999399423599,0.17391999065876007,0.18679998815059662,0.2272299975156784,192.125,0.002449369989335537,0.006324193440377712,-0.0006311952020041645,0.08153153955936432
3750.0,30720000.0,407355.911963587,75.41316843032837,1.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.17500001192092896,0.7285600304603577,0.037359993904829025,0.0405999980866909,0.0,0.0,0.0,0.05067999288439751,0.06904000043869019,0.11578000336885452,230.75,0.002497798064723611,0.006234016735106707,-0.0005469978204928339,0.07221268862485886
4000.0,32768000.0,437130.92199109984,74.96152377128601,1.0,0.10000000149011612,0.6000000238418579,0.5,0.5,0.0,0.0,0.20000000298023224,0.36250001192092896,0.7566399574279785,0.025839997455477715,0.2500799596309662,0.2224399894475937,0.12955999374389648,0.0,0.0,0.03943999484181404,0.17799998819828033,205.0,0.002313795732334256,0.005930181592702866,-0.0005807705456390977,0.07052440196275711
4250.0,34816000.0,462325.06741867133,75.306321144104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.7782400250434875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09728000313043594,227.0,0.0022378508001565933,0.005905340425670147,-0.0006452371017076075,0.06958263367414474
4500.0,36864000.0,487408.56245986855,75.63264751434326,1.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.15000000596046448,0.7408000230789185,0.0,0.0,0.0,0.0,0.0,0.011079996824264526,0.042399998754262924,0.09928499907255173,225.625,0.002114633796736598,0.005696296226233244,-0.0006701703532598913,0.06334368884563446
4750.0,38912000.0,532014.5102952991,73.1408622264862,1.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.5,0.5,0.0,0.10000000149011612,0.3500000238418579,0.7818400263786316,0.054559994488954544,0.07759999483823776,0.09947998821735382,0.1799599826335907,0.20551998913288116,0.0,0.027279997244477272,0.17827999591827393,210.125,0.002159357303753495,0.005843032151460648,-0.000699430878739804,0.06272781640291214
5000.0,40960000.0,544406.9450972792,75.2378351688385,1.0,0.20000000298023224,0.5,0.6000000238418579,0.9000000357627869,0.699999988079071,0.0,0.20000000298023224,0.5125000476837158,0.813520073890686,0.05527999624609947,0.20875997841358185,0.2608799636363983,0.3041999936103821,0.32847997546195984,0.0,0.06967999786138535,0.25509998202323914,200.0,0.00217802869156003,0.00577917043119669,-0.0006522588664665818,0.05929744988679886
5250.0,43008000.0,564882.1696643326,76.13623213768005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.617680013179779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07721000164747238,233.25,0.002176825189962983,0.005803502164781094,-0.0006675858749076724,0.05734040215611458
5500.0,45056000.0,605084.431546352,74.46233558654785,1.0,0.0,0.6000000238418579,0.9000000357627869,0.5,0.6000000238418579,0.30000001192092896,0.0,0.48750001192092896,0.7969600558280945,0.0,0.1528799831867218,0.35603997111320496,0.08923998475074768,0.20399998128414154,0.04259999468922615,0.0,0.20521500706672668,214.625,0.001996743492782116,0.005527815315872431,-0.0007126516429707408,0.054512474685907364
5750.0,47104000.0,622843.7983058734,75.62730836868286,1.0,0.10000000149011612,0.699999988079071,0.0,0.20000000298023224,0.10000000149011612,0.0,0.0,0.26249998807907104,0.817840039730072,0.020799994468688965,0.25251996517181396,0.0,0.037999995052814484,0.043119996786117554,0.0,0.0,0.1465350091457367,212.875,0.0018595355795696378,0.005221690516918898,-0.0007003616192378104,0.050948258489370346
6000.0,49152000.0,642638.4961513763,76.48468041419983,1.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.13750000298023224,0.817840039730072,0.010719996877014637,0.0,0.0,0.0,0.0,0.0,0.0,0.10357000678777695,224.75,0.0019046280067414045,0.005311993416398764,-0.0007021775818429887,0.04919121041893959
6250.0,51200000.0,664026.7774740736,77.10532426834106,1.0,0.20000000298023224,0.0,0.800000011920929,0.0,0.10000000149011612,0.0,0.0,0.26249998807907104,0.7523199915885925,0.03223999962210655,0.0,0.3262399733066559,0.0,0.017199993133544922,0.0,0.0,0.14099998772144318,227.25,0.0018476328114047647,0.005154795944690704,-0.0006815703236497939,0.04819490388035774
6500.0,53248000.0,714298.0759719581,74.5459098815918,1.0,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.0,0.16250000894069672,0.8322400450706482,0.047439999878406525,0.017559994012117386,0.0,0.04131999611854553,0.0,0.0,0.0,0.1173200011253357,224.75,0.0018796140793710947,0.005133997183293104,-0.0006426345207728446,0.04475016891956329
6750.0,55296000.0,772494.1093803032,71.58112835884094,1.0,0.4000000059604645,0.800000011920929,0.0,1.0,0.0,0.0,0.20000000298023224,0.42500001192092896,0.8142400979995728,0.09327998757362366,0.22687998414039612,0.0,0.35343995690345764,0.0,0.0,0.030799997970461845,0.1898299902677536,218.375,0.0018724041292443871,0.005206787493079901,-0.000684996135532856,0.04599330201745033
7000.0,57344000.0,758811.6876087184,75.570791721344,1.0,0.20000000298023224,0.6000000238418579,0.800000011920929,0.4000000059604645,0.10000000149011612,0.0,0.0,0.38750001788139343,0.6335199475288391,0.03655998781323433,0.11903999000787735,0.3298399746417999,0.07455997914075851,0.01863999478518963,0.0,0.0,0.1515199840068817,236.375,0.0018351172329857945,0.00508331973105669,-0.0006636993493884802,0.042843423783779144
7250.0,59392000.0,795038.7137364829,74.70328044891357,1.0,0.699999988079071,0.4000000059604645,1.0,0.30000001192092896,0.9000000357627869,0.30000001192092896,0.6000000238418579,0.6499999761581421,0.7256800532341003,0.29392001032829285,0.09831998497247696,0.4679199159145355,0.04115999490022659,0.29231998324394226,0.03971998766064644,0.12191998213529587,0.2601199746131897,188.375,0.0018077370477840304,0.004985255654901266,-0.0006419396959245205,0.04295097291469574
7500.0,61440000.0,797422.6539159515,77.04822492599487,1.0,0.5,0.0,0.9000000357627869,0.0,0.30000001192092896,0.0,0.0,0.3375000059604645,0.8207200169563293,0.14719998836517334,0.0,0.452519953250885,0.0,0.08975999057292938,0.0,0.0,0.1887749880552292,210.625,0.0018383236601948738,0.005064918659627438,-0.0006525229546241462,0.04161284863948822
7750.0,63488000.0,857414.4640839149,74.04587006568909,1.0,0.5,0.9000000357627869,1.0,0.800000011920929,0.4000000059604645,0.0,0.10000000149011612,0.5875000357627869,0.7911999821662903,0.08527998626232147,0.1889999657869339,0.5154399275779724,0.2844799757003784,0.16383998095989227,0.0,0.01863999478518963,0.25598496198654175,193.625,0.0018119531450793147,0.005075967870652676,-0.0006842254661023617,0.04180531203746796
8000.0,65536000.0,886365.1690300413,73.93792343139648,1.0,1.0,1.0,1.0,1.0,1.0,0.10000000149011612,1.0,0.887499988079071,0.8120800256729126,0.46863994002342224,0.2864799499511719,0.5283999443054199,0.380079984664917,0.47439995408058167,0.05211999639868736,0.24903996288776398,0.406404972076416,164.125,0.001824218314141035,0.00506296381354332,-0.000666703621391207,0.04055985435843468
8250.0,67584000.0,899554.291321722,75.13054037094116,1.0,0.5,0.6000000238418579,0.9000000357627869,0.4000000059604645,0.9000000357627869,0.0,0.800000011920929,0.6375000476837158,0.7170400619506836,0.14071999490261078,0.18059997260570526,0.4273199737071991,0.06519999355077744,0.43991994857788086,0.0,0.34567996859550476,0.2895599901676178,191.5,0.001755604869686067,0.004900496918708086,-0.0006567224627360702,0.03792120888829231
